
libgomp: Invalid value for environment variable OMP_NUM_THREADS
A.L.E: Arcade Learning Environment (version 0.11.2+ecc1138)
[Powered by Stella]
Device: cuda
Config: double=False, dueling=False, env=ALE/Pong-v5
Action space: 6 actions — ['NOOP', 'FIRE', 'RIGHT', 'LEFT', 'RIGHTFIRE', 'LEFTFIRE']
Online net params: 1,687,206
step=  201000  eps=0.204  loss=0.0004  qmean=-0.104  avg_ret100=-20.41  sps=263
step=  202000  eps=0.200  loss=0.0019  qmean=-0.181  avg_ret100=-20.42  sps=263
step=  203000  eps=0.196  loss=0.0008  qmean=-0.151  avg_ret100=-20.42  sps=263
step=  204000  eps=0.192  loss=0.0035  qmean=-0.044  avg_ret100=-20.43  sps=263
step=  205000  eps=0.188  loss=0.0005  qmean=-0.047  avg_ret100=-20.43  sps=262
step=  206000  eps=0.184  loss=0.0003  qmean=-0.001  avg_ret100=-20.43  sps=262
step=  207000  eps=0.180  loss=0.0004  qmean=-0.027  avg_ret100=-20.45  sps=262
step=  208000  eps=0.176  loss=0.0010  qmean=-0.119  avg_ret100=-20.46  sps=262
step=  209000  eps=0.172  loss=0.0006  qmean=-0.062  avg_ret100=-20.46  sps=261
step=  210000  eps=0.168  loss=0.0002  qmean=-0.022  avg_ret100=-20.46  sps=261
step=  211000  eps=0.164  loss=0.0003  qmean=-0.050  avg_ret100=-20.45  sps=261
step=  212000  eps=0.160  loss=0.0003  qmean=-0.071  avg_ret100=-20.46  sps=261
step=  213000  eps=0.157  loss=0.0006  qmean=-0.004  avg_ret100=-20.48  sps=260
step=  214000  eps=0.153  loss=0.0008  qmean=-0.064  avg_ret100=-20.48  sps=260
step=  215000  eps=0.149  loss=0.0012  qmean=-0.030  avg_ret100=-20.48  sps=260
step=  216000  eps=0.145  loss=0.0009  qmean=-0.106  avg_ret100=-20.49  sps=260
step=  217000  eps=0.141  loss=0.0014  qmean=-0.072  avg_ret100=-20.48  sps=260
step=  218000  eps=0.137  loss=0.0016  qmean=-0.025  avg_ret100=-20.49  sps=260
step=  219000  eps=0.133  loss=0.0108  qmean=-0.091  avg_ret100=-20.49  sps=260
step=  220000  eps=0.129  loss=0.0003  qmean=-0.025  avg_ret100=-20.49  sps=259
step=  221000  eps=0.125  loss=0.0027  qmean=-0.091  avg_ret100=-20.49  sps=259
step=  222000  eps=0.121  loss=0.0008  qmean=-0.106  avg_ret100=-20.49  sps=259
step=  223000  eps=0.117  loss=0.0006  qmean=-0.107  avg_ret100=-20.48  sps=259
step=  224000  eps=0.113  loss=0.0010  qmean=-0.083  avg_ret100=-20.47  sps=259
step=  225000  eps=0.109  loss=0.0009  qmean=-0.162  avg_ret100=-20.47  sps=259
step=  226000  eps=0.105  loss=0.0007  qmean=-0.059  avg_ret100=-20.48  sps=259
step=  227000  eps=0.101  loss=0.0012  qmean=-0.047  avg_ret100=-20.50  sps=259
step=  228000  eps=0.097  loss=0.0010  qmean=-0.087  avg_ret100=-20.50  sps=258
step=  229000  eps=0.093  loss=0.0005  qmean=-0.133  avg_ret100=-20.50  sps=258
step=  230000  eps=0.089  loss=0.0006  qmean=-0.061  avg_ret100=-20.51  sps=258
step=  231000  eps=0.085  loss=0.0005  qmean=-0.018  avg_ret100=-20.51  sps=258
step=  232000  eps=0.081  loss=0.0004  qmean=-0.085  avg_ret100=-20.52  sps=258
step=  233000  eps=0.077  loss=0.0005  qmean=-0.070  avg_ret100=-20.51  sps=258
step=  234000  eps=0.073  loss=0.0004  qmean=-0.084  avg_ret100=-20.50  sps=258
step=  235000  eps=0.069  loss=0.0005  qmean=-0.113  avg_ret100=-20.49  sps=258
step=  236000  eps=0.065  loss=0.0005  qmean=-0.121  avg_ret100=-20.48  sps=258
step=  237000  eps=0.061  loss=0.0102  qmean=-0.178  avg_ret100=-20.51  sps=258
step=  238000  eps=0.058  loss=0.0003  qmean=-0.048  avg_ret100=-20.50  sps=257
step=  239000  eps=0.054  loss=0.0143  qmean=-0.061  avg_ret100=-20.51  sps=257
step=  240000  eps=0.050  loss=0.0018  qmean=-0.101  avg_ret100=-20.51  sps=257
step=  241000  eps=0.046  loss=0.0004  qmean=-0.064  avg_ret100=-20.52  sps=257
step=  242000  eps=0.042  loss=0.0060  qmean=-0.187  avg_ret100=-20.51  sps=257
step=  243000  eps=0.038  loss=0.0005  qmean=-0.122  avg_ret100=-20.51  sps=256
step=  244000  eps=0.034  loss=0.0014  qmean=-0.070  avg_ret100=-20.51  sps=256
step=  245000  eps=0.030  loss=0.0020  qmean=-0.125  avg_ret100=-20.52  sps=256
step=  246000  eps=0.026  loss=0.0032  qmean=-0.105  avg_ret100=-20.51  sps=256
step=  247000  eps=0.022  loss=0.0003  qmean=-0.105  avg_ret100=-20.52  sps=256
step=  248000  eps=0.018  loss=0.0021  qmean=-0.030  avg_ret100=-20.53  sps=255
step=  249000  eps=0.014  loss=0.0023  qmean=-0.057  avg_ret100=-20.54  sps=255
step=  250000  eps=0.010  loss=0.0008  qmean=-0.043  avg_ret100=-20.56  sps=255
step=  251000  eps=0.010  loss=0.0057  qmean=-0.171  avg_ret100=-20.56  sps=255
step=  252000  eps=0.010  loss=0.0004  qmean=-0.056  avg_ret100=-20.57  sps=255
step=  253000  eps=0.010  loss=0.0008  qmean=-0.000  avg_ret100=-20.57  sps=255
step=  254000  eps=0.010  loss=0.0027  qmean=-0.026  avg_ret100=-20.57  sps=255
step=  255000  eps=0.010  loss=0.0005  qmean=-0.125  avg_ret100=-20.57  sps=254
step=  256000  eps=0.010  loss=0.0010  qmean=-0.188  avg_ret100=-20.56  sps=254
step=  257000  eps=0.010  loss=0.0006  qmean=-0.073  avg_ret100=-20.56  sps=254
step=  258000  eps=0.010  loss=0.0006  qmean=-0.143  avg_ret100=-20.56  sps=254
step=  259000  eps=0.010  loss=0.0023  qmean=-0.075  avg_ret100=-20.56  sps=254
step=  260000  eps=0.010  loss=0.0027  qmean=-0.057  avg_ret100=-20.56  sps=254
step=  261000  eps=0.010  loss=0.0018  qmean=-0.053  avg_ret100=-20.56  sps=254
step=  262000  eps=0.010  loss=0.0002  qmean=-0.152  avg_ret100=-20.57  sps=254
step=  263000  eps=0.010  loss=0.0003  qmean=-0.121  avg_ret100=-20.57  sps=254
step=  264000  eps=0.010  loss=0.0006  qmean=-0.023  avg_ret100=-20.58  sps=254
step=  265000  eps=0.010  loss=0.0005  qmean=0.013  avg_ret100=-20.57  sps=253
step=  266000  eps=0.010  loss=0.0040  qmean=-0.166  avg_ret100=-20.58  sps=253
step=  267000  eps=0.010  loss=0.0005  qmean=-0.139  avg_ret100=-20.58  sps=253
step=  268000  eps=0.010  loss=0.0006  qmean=-0.054  avg_ret100=-20.58  sps=253
step=  269000  eps=0.010  loss=0.0006  qmean=-0.082  avg_ret100=-20.58  sps=253
